Date,Precipitation [mm/day],Discharge [m^3/s],Temperature [C],Evapotranspiration [mm/day]
1994.04.11,0.923533352193,20.3597935137492,5.9288118755,1.26924304027
1994.04.12,6.89992805292,22.8516736656407,8.2830197755,1.96784791342
1994.04.13,2.79114919977,24.5789996800199,6.845990101,1.30844941282
1994.04.14,2.0304742975,26.9859293721878,10.7058415765,1.79824882025
1994.04.15,2.75005075991,32.5643428940356,11.205198009,2.22938923002
1994.04.16,0.513139725911,35.9623612829785,8.0833168165,1.30152805013
1994.04.17,0,38.7940432737642,8.953415875,1.37858236826
1994.04.18,0,40.209884269157,15.7981682835,1.73781731405
1994.04.19,0,39.0772114728427,15.696930692,1.63290073942
1994.04.20,0.906172775217,36.5286976811356,6.580297013,1.20295891008
1994.04.21,1.46359954556,35.6791930838999,5.82811879,1.12014904232
1994.04.22,0,35.1128566857428,7.9866336645,1.40847420766
1994.04.23,0.00873931786938,33.9801838894285,13.123019785,1.55057616666
1994.04.24,7.67536562307,33.1306792921928,19.518712875,2.11709070754
1994.04.25,13.2395942273,33.6970156903499,18.56940593,2.58174762848
1994.04.26,5.936358707,43.3247344590213,14.8879703175,2.26695646575
1994.04.27,0.781814625839,64.2791811908355,9.0581188,1.65429914887
1994.04.28,4.78253253959,77.3049183484498,2.1220297225,0.838463839159
1994.04.29,3.55796533995,80.7029367373926,0.613267336,0.685973390091
1994.04.30,0.228875606467,80.9861049364712,2.4174752435,0.339869265531
1994.05.01,0.13876618894,81.2692731355498,4.4200000105,0.839453306867
1994.05.02,0.00118098878177,79.2870957419998,6.988514826,1.32467594653
1994.05.03,0.118335079335,73.3405635613498,9.813811899,1.30116891341
1994.05.04,0.750990872689,67.1108631816212,12.9123267515,1.6650919747
1994.05.05,0.434249628256,62.8633401954427,10.180445551,1.72708541868
1994.05.06,0.274698037117,58.8989854083427,5.6480693275,1.03764574533
1994.05.07,0.447830981898,55.7841352184784,9.349257432,1.30453067868
1994.05.08,0.0028343731362,52.9524532276927,11.8050494995,1.83770014246
1994.05.09,0.00248007679393,50.120771236907,11.830495041,1.98324382836
1994.05.10,1.48084194507,47.2890892461213,12.7346039805,2.16402542605
1994.05.11,1.18512232348,45.3069118525713,18.3180693,2.76333973943
1994.05.12,0,42.7583980608642,13.9484653545,2.20370174588
1994.05.13,0.460113265888,40.4930524682356,16.229009861,2.14217932353
1994.05.14,2.13026780216,38.7940432737642,19.576039605,2.85063574665
1994.05.15,0.551049446074,37.9445386765285,13.966881143,2.04846842848
1994.05.16,0.00330676885874,35.6791930838999,14.295000052,2.12109247286
1994.05.17,0,33.6970156903499,16.891039595,2.26949574653
1994.05.18,0,31.1485018986428,17.91509904,2.47286013746
1994.05.19,0,29.4494927041713,20.061336705,2.57561437138
1994.05.20,0,28.2035526282256,20.65945549,2.60593533312
1994.05.21,1.05521367004,27.1841471115428,21.33123761,2.69897200269
1994.05.22,1.79002489631,26.4479097939385,23.00910891,2.37906160692
1994.05.23,4.55046852039,25.9382070355971,21.351386135,2.99053822346
1994.05.24,4.75643250866,25.6267220166106,19.362673275,2.45216803023
1994.05.25,3.58796246474,25.3435538175321,17.461584125,2.73474416872
1994.05.26,1.00419492242,25.2302865379006,12.966287168,2.28251936392
1994.05.27,0.00413346107342,25.0887024383614,12.162970312,1.9303683132
1994.05.28,0.0599942399759,24.7489005994671,18.06747525,2.27863454825
1994.05.29,0.0915266454626,23.4746437036135,22.23133669,2.25798556812
1994.05.30,0.0466490638118,21.8889017887735,21.944356415,2.55247599057
1994.05.31,0.0125184830502,20.5863280730121,22.087821745,2.2740343752
1994.06.01,0,19.1421702577114,16.4738614045,2.5403959512
1994.06.02,0,17.8679133618578,15.162623681,2.3701155726
1994.06.03,1.01848480369,16.3671219067414,14.9964851595,2.38902289311
1994.06.04,13.8820511438,15.5176173095057,18.955792065,3.36827024512
1994.06.05,14.7235066379,17.1599928641614,21.778366375,3.26037912828
1994.06.06,5.0106997719,24.9471183388221,21.08415843,3.08487085476
1994.06.07,6.32254241282,33.1306792921928,21.82801979,3.58669627758
1994.06.08,1.74928068191,37.6613704774499,13.138316775,2.44199433155
1994.06.09,0.281783965761,41.3425570654713,14.6763366605,2.03318163585
1994.06.10,2.46153505259,43.0415662599427,17.881881195,2.75643449186
1994.06.11,1.06785014111,43.3247344590213,18.842722825,2.79360974673
1994.06.12,2.57573684621,41.0593888663927,18.702524755,2.8764579838
1994.06.13,2.16853167103,39.0772114728427,21.069801985,2.46268674573
1994.06.14,0,37.3782022783713,24.26366334,2.99195942262
1994.06.15,0.000354296642024,35.9623612829785,27.26975252,2.72783155424
1994.06.16,0.376735455632,34.5465202875856,24.6910891,2.36221702039
1994.06.17,3.75471793177,32.5643428940356,26.490544545,2.93098690918
1994.06.18,3.96091858192,33.4138474912713,25.567326715,2.82639463194
1994.06.19,0.231710023968,46.156416449807,23.85103965,2.11244172874
1994.06.20,1.41813160894,49.2712666396713,25.068118735,2.64956860292
1994.06.21,0.539830030277,46.4395846488856,22.12920795,2.52270217516
1994.06.22,0.622026833241,41.3425570654713,21.178861365,2.30377626735
1994.06.23,1.48816419028,36.5286976811356,22.278613835,2.47653238716
1994.06.24,0.26902925967,32.8475110931142,19.085148525,1.70110187696
1994.06.25,0.822440662773,30.2989973014071,21.320197995,2.34690429011
1994.06.26,0.73705521686,27.8920676092392,20.819455405,2.48486251735
1994.06.27,0.151757086897,25.8532565758735,20.77207922,2.17424608877
1994.06.28,1.09418622003,23.9277128221392,21.48188117,2.64080413217
1994.06.29,0.58990401044,22.4835550068385,20.52465346,2.09598866263
1994.06.30,1.65279399766,20.9827635517221,19.61480201,2.42597990336
1994.07.01,1.10363420163,19.6518730160528,21.2771287,2.7661514423
1994.07.02,0.00673163664811,18.6324674993699,17.63054453,2.65925148142
1994.07.03,0.418070096941,17.641378802595,18.177029735,2.18010830508
1994.07.04,4.37367472159,15.9423696081235,20.703960375,2.46345382493
1994.07.05,11.7455253076,14.5548454326385,24.200049505,2.8628224527
1994.07.06,10.2221674069,16.0839537076628,23.711584225,2.96445937238
1994.07.07,4.28781648907,17.2732601437928,22.73648521,2.95617927577
1994.07.08,2.45007951207,22.2003868077599,20.358564335,3.14625223155
1994.07.09,0.312843977923,26.8726620925564,18.200544605,1.96189959638
1994.07.10,0.298790182995,28.5999881069356,17.37356436,2.03159345347
1994.07.11,0.570653821796,28.3168199078571,20.85930686,2.35708474179
1994.07.12,0.381931810978,26.4762266138464,20.06485154,2.26236197136
1994.07.13,3.91887533624,24.3807819406649,19.15019804,3.09693969029
1994.07.14,2.96617187132,22.0871195281285,16.962821765,1.75182978523
1994.07.15,0.232300527614,20.1332589544864,18.640198015,2.23564588282
1994.07.16,3.07210676738,18.6324674993699,20.92841584,2.60158456058
1994.07.17,1.60933354323,17.8962301817657,19.77222778,2.60658607658
1994.07.18,0.0898732544385,17.4997947030557,20.659950455,2.40629092332
1994.07.19,3.86407751876,17.1316760442535,22.71054452,3.01527046531
1994.07.20,3.17095531273,16.7635573854514,21.919653465,3.26624472109
1994.07.21,4.68439183123,16.7635573854514,21.871584195,3.4054562434
1994.07.22,2.26442823532,17.3015769637007,20.069901,2.85514644247
1994.07.23,0.00862121893874,18.2643488405678,20.47618811,2.5492531222
1994.07.24,0.0938886216773,18.3492993002914,19.774455475,2.52083681289
1994.07.25,0.0625924128528,18.23603202066,19.21623762,2.52559276532
1994.07.26,0.351934724563,17.5847451627792,17.172227725,2.13435091041
1994.07.27,0.258636568162,16.7918742053592,17.13108907,2.02028770673
1994.07.28,0.0031886699281,14.4982117928228,17.714950445,2.28529193009
1994.07.29,0,12.6576184988121,19.51470298,2.30376491004
1994.07.30,0.12376763614,11.298411143235,20.552326805,2.12631361478
1994.07.31,0.155418142356,10.4489065459993,22.13405942,2.10641912872
1994.08.01,0.000118098893165,9.76930286821069,22.294158415,2.28443936408
1994.08.02,0.0282256330308,9.25960010986926,22.033910825,2.15551588099
1994.08.03,6.04808030857,8.94811509088283,23.21400984,2.70262690947
1994.08.04,3.81057873255,8.91979827097498,21.93153463,3.37046312779
1994.08.05,0,8.77821417143569,14.814801972,2.05264531132
1994.08.06,0,8.72158053161998,16.22509899,1.81031243756
1994.08.07,0.234780604558,8.60831325198855,19.209108925,1.78825653165
1994.08.08,0.572189131276,8.41009551263355,19.99207921,2.15258216372
1994.08.09,22.2218405725,8.18356095337069,14.2638118365,2.21903488864
1994.08.10,24.5639792411,10.5904906455385,14.06737625,1.25909888595
1994.08.11,1.07221979135,41.9088934636285,16.03029703,1.11775272558
1994.08.12,0.232064326156,70.7920497696427,18.75698021,1.52366623638
1994.08.13,0.116917908954,76.4554137512141,19.39400992,1.5922119303
1994.08.14,0,71.0752179687212,15.1726732475,2.33779265386
1994.08.15,0,58.049480811107,15.1956435905,2.01623191742
1994.08.16,0,48.138593843357,18.077623755,2.20330009597
1994.08.17,0.803426752327,42.192061662707,20.78202968,2.09544228369
1994.08.18,2.43248304059,39.0772114728427,21.692970235,1.77500377276
1994.08.19,1.40655789096,35.9623612829785,21.33123763,2.10480347391
1994.08.20,0.0592856499892,34.5465202875856,19.581633665,1.91764213469
1994.08.21,0,32.2811746949571,17.71821785,2.02654267127
1994.08.22,0.01062890016,29.7326609032499,18.769752485,2.08607725654
1994.08.23,0.0496015340801,26.9009789124642,20.963712885,2.10678256281
1994.08.24,0.472749890434,24.2108810212178,22.38237625,2.39614792008
1994.08.25,5.21288545769,20.4730607933807,24.278415875,3.36125142439
1994.08.26,4.60609296624,18.7457347790014,22.85361385,2.2448974903
1994.08.27,0.594155521583,19.8500907554078,22.5838118,2.27413029847
1994.08.28,0.209153110831,20.3031598739335,20.263762335,2.42395339001
1994.08.29,5.21016891071,19.1988038975271,15.3772277335,2.27296755497
1994.08.30,5.83798225762,18.2643488405678,17.221732645,2.00942796482
1994.08.31,0.250960135872,17.6130619826871,15.681089095,1.78881273314
1994.09.01,0.605965441025,17.3582106035164,13.2637128555,1.35278698963
1994.09.02,3.69425127928,16.65029010582,13.5559901025,1.42940435808
1994.09.03,3.08781362719,16.0839537076628,14.44762371,1.41772013649
1994.09.04,1.96244919834,15.8007855085842,17.26618808,2.03925304163
1994.09.05,0.61753912064,15.6875182289528,16.446683125,1.10399157336
1994.09.06,0,15.5459341294135,16.361534685,1.6924055501
1994.09.07,0.00519635114937,15.2910827502428,16.2573762405,1.62472439342
1994.09.08,0.389135840351,15.0079145511642,19.117821775,1.57432415904
1994.09.09,0.393623591322,14.7247463520857,21.729207975,1.77288548002
1994.09.10,0.104281322777,14.1300931340207,22.5847029,1.7966287146
1994.09.11,2.30422733694,13.0540539775221,22.868811825,2.35514218048
1994.09.12,7.88770689724,12.3178166599178,22.8607921,2.62817234216
1994.09.13,8.81714536263,12.7425689585357,23.11816833,2.32727194316
1994.09.14,6.07429851698,27.9487012490549,24.222326745,2.38927766532
1994.09.15,8.260072741,35.1128566857428,24.67663362,2.90969716161
1994.09.16,3.21311673588,37.0950340792928,19.340594075,2.56876667777
1994.09.17,0.0185415243159,41.9088934636285,15.3524752445,1.5094286141
1994.09.18,0,38.5108750746856,17.3406435195,1.51338556407
1994.09.19,0.0374373484213,33.4138474912713,18.964851505,1.45314713222
1994.09.20,2.49247698321,28.5999881069356,20.31148521,2.3777378658
1994.09.21,9.44212429204,24.4374155804806,19.70202971,2.2988775811
1994.09.22,9.16778067221,25.1453360781771,18.58465342,2.61880040853
1994.09.23,2.85256035113,37.9445386765285,12.356039605,0.984156474715
1994.09.24,1.51981457179,51.8197804313784,16.086930725,1.24035256306
1994.09.25,1.35896398774,52.9524532276927,17.282970305,1.77008728315
1994.09.26,0.482906322929,46.4395846488856,13.0262871065,1.55104473265
1994.09.27,0.00188958229064,41.3425570654713,9.8480197925,0.721881536947
1994.09.28,0,37.3782022783713,11.520346545,1.0576513489
1994.09.29,0,33.9801838894285,12.2470792475,1.17633790069
1994.09.30,0,30.8653336995642,15.24168315,1.36384072675
1994.10.01,0.610925556543,27.7504835096999,15.008663315,0.945958984744
1994.10.02,8.98153850812,25.2302865379006,11.812574245,1.24409955617
1994.10.03,8.68487377375,26.2780088744914,8.304158435,0.695213793733
1994.10.04,1.00159670637,34.5465202875856,9.5927227935,0.463688978414
1994.10.05,0.0181872281235,42.192061662707,11.999554421,0.504449998573
1994.10.06,6.70459205594,43.6079026580999,15.955495075,1.41815370966
1994.10.07,6.41902925054,45.3069118525713,18.247623795,1.7405739186
1994.10.08,0.219663941436,55.5009670193999,10.472029717,0.730618228317
1994.10.09,0.203366271023,64.2791811908355,8.484554478,0.611385604543
1994.10.10,0.00330676885874,65.6950221862284,6.42643564,0.504486449415
1994.10.11,0,62.013835598207,9.7713861685,0.679828391981
1994.10.12,0,55.5009670193999,11.174455438,0.741477202837
1994.10.13,0,48.9880984405927,11.592722793,0.772566471596
1994.10.14,0.162622190913,44.4574072553356,12.2803960615,0.82237543495
1994.10.15,1.37502537996,41.3425570654713,13.284306962,1.0917857594
1994.10.16,5.56210325158,39.0772114728427,14.27143565,0.684071423507
1994.10.17,5.12100447168,39.3603796719213,16.235198015,0.83234424153
1994.10.18,0.285563131541,40.4930524682356,17.33460398,0.728476300083
1994.10.19,0.00484205465723,40.4930524682356,14.851435655,0.630781558186
1994.10.20,0,40.4930524682356,11.151831701,0.578182647359
1994.10.21,0.41216517559,39.3603796719213,11.5545049595,0.737753921953
1994.10.22,1.19551511091,37.9445386765285,15.082623697,1.03197153862
1994.10.23,0.286153635187,36.245529482057,10.180495069,0.588451885619
1994.10.24,0.0276351389772,34.263352088507,4.939455449,0.224201457399
1994.10.25,0.0107469984911,32.8475110931142,3.766435645,0.0966078928855
1994.10.26,0,31.4316700977213,2.7679703155,0.228743366648
1994.10.27,0,30.0158291023285,7.4324257285,0.451164891047
1994.10.28,0,28.8831563060142,13.4832672445,0.627162987143
1994.10.29,0,26.8160284527406,11.356930703,0.611700885145
1994.10.30,0,23.6445446230606,7.169306936,0.489029450534
1994.10.31,0,22.7100895661014,6.227227733,0.464759136776
1994.11.01,0,21.6623672295107,3.91767326,0.315817810304
1994.11.02,0,20.6712785327357,7.6718316855,0.329877744321
1994.11.03,0.0357839669896,20.5580112531042,9.324554442,0.356670533108
1994.11.04,0.0161795481013,19.6235561961449,4.2430198015,0.102131394542
1994.11.05,0,18.9722693382642,3.646980201,0.162363773626
1994.11.06,0,18.3776161201992,3.436881198,0.201466875183
1994.11.07,0,17.9245470016735,6.4491089055,0.280182680257
1994.11.08,0,18.1510815609364,9.4997524815,0.447888957922
1994.11.09,0,17.8112797220421,6.641881155,0.292926067402
1994.11.10,0,17.6980124424107,4.2028712675,0.290542239867
1994.11.11,0.0120460873276,17.4997947030557,5.157178203,0.249226955873
1994.11.12,0.417597655655,17.44316106324,5.4884653355,0.338227481222
1994.11.13,0.502746976849,17.5847451627792,9.4497030005,0.502429048765
1994.11.14,0.0473576537985,18.2926656604757,8.418069298,0.409347487107
1994.11.15,0,17.8112797220421,1.196732705,0.225579107394
1994.11.16,0,17.4997947030557,1.3060396005,0.169631860558
1994.11.17,0.194508869811,17.44316106324,5.864405963,0.321245532575
1994.11.18,0.11987036963,18.4625665799228,5.544356437,0.342518244167
1994.11.19,0.259935676183,18.4625665799228,-1.594009915,0.0727603897133
1994.11.20,6.40839941752,17.3015769637007,1.000544559,0.297428417895
1994.11.21,5.22540367456,17.9245470016735,2.113861382,0.65403508529
1994.11.22,0.00448775816508,19.7934571155921,-2.2548514975,0.56706928433
1994.11.23,0,20.9827635517221,-1.449257415,0.0443632314884
1994.11.24,0,20.6995953526435,1.1375742585,0.102182617567
1994.11.25,0,20.1332589544864,-0.0050990075,0.112440632805
1994.11.26,0.77531923921,19.1988038975271,-1.9208415715,0.44352985924
1994.11.27,4.49082849627,18.7174179590935,-1.5578712895,0.82717973271
1994.11.28,2.31780869058,19.2554375373428,-1.9990099085,1.03960795172
1994.11.29,0.224860277598,19.3120711771585,-6.12341585,0.377153834563
1994.11.30,0,19.1421702577114,-6.8187128915,0.108323740378
1994.12.01,0,20.1898925943021,-2.303712858,0.631179064214
1994.12.02,0,20.4164271535649,0.538762368,-0.0762230326856
1994.12.03,0,20.3881103336571,1.141831692,-0.0790519585792
1994.12.04,0.0272808056145,20.5580112531042,0.130742574,-0.0106793809795
1994.12.05,0.467789698178,20.5296944331964,-3.759306918,1.005941877
1994.12.06,1.27121652724,20.0199916748549,-9.329950517,0.212909926489
1994.12.07,0.788664314655,19.4536552766978,-8.1632673205,0.125137113471
1994.12.08,1.2056715434,19.0005861581721,-5.4347524595,0.0781140975903
1994.12.09,0.434603892074,19.0005861581721,-5.998316858,0.088522290298
1994.12.10,0.0708593344001,19.0572197979878,-8.935495073,0.444750540396
1994.12.11,0.0359020605245,19.0005861581721,-14.379950496,-0.0150653177933
1994.12.12,0,19.0005861581721,-12.8241089325,0.0702179050904
1994.12.13,0,18.2077152007521,-10.2870792115,-0.0300294773048
1994.12.14,1.2186623934,17.5281115229635,-10.3628217605,0.0485167042541
1994.12.15,1.28101865755,17.44316106324,-6.2245049715,0.211988756149
1994.12.16,0.867554450679,17.44316106324,-3.779752468,0.333270473618
1994.12.17,0.324653839812,17.4997947030557,-4.083465355,0.411292427316
1994.12.18,0,17.6130619826871,-7.211633662,-0.0486932894006
1994.12.19,0,17.6130619826871,-7.883465365,0.42055435614
1994.12.20,0,17.4997947030557,-1.466485133,0.375724539481
1994.12.21,0,17.2732601437928,-0.917376229,-0.00137165838687
1994.12.22,0,17.04672558453,0.8464356495,0.0831023953651
1994.12.23,0,16.8201910252671,-2.3158910945,-0.0478841670315
1994.12.24,0,16.4803891863728,-1.422475234,0.311379402262
1994.12.25,0,16.3388050868335,0.1895049365,0.27491096759
1994.12.26,0,16.1405873474785,1.0989108905,0.236127846875
1994.12.27,0,15.9990032479392,1.5898514915,0.116802896954
1994.12.28,0,15.7441518687685,1.242574254,0.185873837921
1994.12.29,0.0206673038683,15.7441518687685,-4.1692079275,0.0843281508622
1994.12.30,0.439209782144,15.7441518687685,-2.566930689,0.103380756755
1994.12.31,0.181281779987,15.7158350488607,-5.4345049495,0.285020762192
